smiles_list,monomer_ID,replicate_count,heavy_atom_count,volume_expansion,volume_expansion_std,volume_expansion_count,volume_expansion_raw
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1C,PI582,2,25,-0.04427643738679255,0.00016667441094042813,2,0.00033443676414304996
*CC(*)C(=O)OCC(C)(C)C,PI459,1,10,0.2640582887942394,0.0,1,0.000387663175391
*CC(*)OC(=O)C1CCCC1,PI378,1,10,0.754696943916824,0.0,1,0.0004723598787275
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,PI311,1,13,-0.04953623909377681,0.0,1,0.0003335287886704
*c1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(CC(=O)Nc5ccc(Oc7ccc(-c8nnc(*)o8)cc7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,PI1021,2,70,-1.8788995659203451,0.0001755974953056527,2,1.7734178178099997e-05
*CC(*)C(=O)OCc1ccccc1,PI473,1,12,-0.6053676133114956,0.0,1,0.0002375781648952
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1,PI1011,5,36,-1.0681619584264517,2.7112221071790987e-05,5,0.0001576880972359
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,PI159,2,16,-0.42403483817644855,1.1686521860790817e-05,2,0.00026888081115115003
*CC(*)NC(=O)OC(C)(C)C,PI348,2,10,0.421210654368785,0.0002406227005329941,2,0.00041479166831900004
*CC(*)OCC(CC)CCCC,PI306,1,11,0.2544117624370462,0.0,1,0.0003859979397383
*CC(*)CCCCCCCCCCCCCC,PI56,1,16,1.8920301256901872,0.0,1,0.0006686924955845
*CC(*)c1ccccc1COC,PI85,2,11,-0.43430591682077563,1.7804098802976543e-05,2,0.00026710776189830003
*C(F)(F)C(*)(F)c1c(F)c(F)c(F)c(F)c1F,PI216,2,16,-0.08713168914424227,0.00015366886108497587,2,0.0003270388583592
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,PI1048,5,84,-0.4086387384490289,0.00016950914688357952,5,0.000271538569315
*CC(*)c1ccc(Cl)c(F)c1,PI209,2,10,-0.5812378505483144,5.0016425076143565e-05,2,0.00024174357529855
*CC(*)c1ccc(C(=O)N(C)C)cc1,PI155,3,13,0.006006872158229983,0.00011467991620975958,3,0.0003431169415136
*CC(*)C(=O)c1ccccc1,PI321,1,10,-0.3165691302871015,0.0,1,0.0002874321239858
*c1ccc(-c2ccc(Oc3ccc(C4(C)CC(C)(C)c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9C8=O)cc7)cc6C(F)(F)F)cc54)cc3)c(C(F)(F)F)c2)cc1,PI1101,2,75,-0.653130438880636,4.647370779687153e-05,2,0.00022933308712665
*CC(*)OC(=O)CCCC(=O)c1ccccc1,PI333,1,16,3.048618470050606,0.0,1,0.0008683490429478
*CC(*)C(=O)OCCC#N,PI460,1,9,-0.5793715295381942,0.0,1,0.0002420657497446
*CC(*)CCCCCCCCCCCCCCCC,PI33,2,18,1.1481815817384307,8.052790079964988e-05,2,0.00054028532913605
*CCCCCCCCCCCCSC(=O)S*,PI1125,1,16,-0.05935351779960518,0.0,1,0.000331834076822
*CC(*)Cc1cc(C)ccc1C,PI291,1,11,0.08754435017858,0.0,1,0.0003571923828075
*CC(C)O*,PI525,1,4,1.1161768176058962,0.0,1,0.000534760493323
*CC(CCl)O*,PI526,1,5,-0.184028187218038,0.0,1,0.0003103120597957
*c1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5cccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)c5)cc4)cc3C2=O)cc1,PI1079,4,45,-0.7782163502643578,4.909631028994344e-05,4,0.00020774007928385
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,PI365,2,13,-0.29211900247470773,1.9509659373936215e-05,2,0.00029165283753995
*Oc1c(C)cc(C(C)(C)c2cc(C)c(ON3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(C(C)(C)C)CC6)cc5)cc4C3=O)c(C)c2)cc1C,PI1012,4,67,-0.327565035786566,0.0001394886772754579,4,0.00028553395119350003
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,PI1063,5,43,-0.8535953266026663,6.303407981683566e-05,5,0.0001947277519222
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)cc1,PI586,1,30,1.244536077040664,0.0,1,0.0005569185642441
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,PI1002,5,51,-0.6251261499090949,5.43323734408389e-05,5,0.0002341673392395
*/C=C/CCC*,PI58,1,5,3.431960570845627,0.0,1,0.0009345236336541
*CC(*)c1ccc(C(=O)CCCCC)cc1,PI170,1,15,0.30853479656624966,0.0,1,0.0003953409511734
*CC(*)OC(=O)c1ccccc1OC(C)=O,PI331,2,15,0.4119793735054728,0.000181077145409698,2,0.0004131981145936
*CC(*)C(=O)c1ccc(C)cc1,PI330,1,11,-0.5494494533682969,0.0,1,0.0002472310606758
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,PI583,1,27,-0.5819096398400281,0.0,1,0.0002416276073907
*CC(*)c1ccccc1COCCCC,PI89,2,14,0.3751628195481119,1.595642442951395e-05,2,0.0004068426415467
*CC(*)c1ccc(C(C)(O)CC)cc1,PI140,2,13,0.8352057957780038,1.0700171194587783e-05,2,0.00048625775299985
*CC(*)CCCC,PI6,1,6,0.8518350602365411,0.0,1,0.0004891283867419
*CC(*)c1cccs1,PI373,1,7,-0.5530496058782756,0.0,1,0.0002466095828409
*C=CCCCCCC*,PI57,1,8,2.2688007448982845,0.0,1,0.0007337326815295
*c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3c2)cc1,PI1050,5,40,-0.8412333323765622,0.00013658371228256452,5,0.0001968617463531
*CC(*)c1ccc(Br)cc1,PI136,1,9,-0.3500577549123765,0.0,1,0.0002816511361337
*CC(*)C(=O)OCCCCCCC,PI420,1,12,0.6864404798681745,0.0,1,0.000460577078033
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,PI971,5,48,-0.9078682474992693,4.761201238481291e-05,5,0.0001853588662211
*CC(*)C(=O)OC(CC)CC,PI457,2,10,0.9462900981467778,0.00012316520064516796,2,0.0005054337272221
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI1097,2,45,-1.3151633419187994,2.819654744435269e-05,2,0.00011504937995805001
*CC(*)C(=O)c1ccc(CC)cc1,PI325,1,12,0.46162207552237305,0.0,1,0.0004217677068213
*CC(*)c1ccc(COC(C)CC)cc1,PI152,1,14,0.36234124295380243,0.0,1,0.000404629311517
*CC(*)c1ccc(COCCCC)cc1,PI150,2,14,1.0539098950218588,1.3326092260122264e-05,2,0.00052401163973245
*CC(*)OC(=O)c1ccccc1C,PI360,1,12,-0.4221536021282221,0.0,1,0.0002692055603119
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,PI369,2,14,-0.5928222363126578,4.0171048746534606e-05,2,0.00023974381585405
*c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI1034,1,42,-1.0516319216307102,0.0,1,0.0001605416017611
*CC(*)c1ccc(C(C)=NO)cc1,PI138,2,12,0.45832417226110006,0.00019117831495380063,2,0.00042119840488954996
*CC(*)c1ccc(C(C)(C)C)cc1,PI122,1,12,-0.26368768403266274,0.0,1,0.000296560805794
*CC(*)C(=O)OC,PI411,1,6,1.0399895225258124,0.0,1,0.0005216086296
*CC(*)Cc1ccccc1C,PI295,1,10,-0.5261625672239422,0.0,1,0.0002512509691498
*CC(*)c1cc(C)c(C)cc1C,PI211,1,11,-0.0289291939874671,0.0,1,0.0003370860884628
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,PI1056,5,56,-0.30248463050411517,0.0001270702344365783,5,0.0002898634666599
*CC(*)CCCN(CC(C)C)CC(C)C,PI266,1,14,0.7019613724296714,0.0,1,0.0004632563786121
*C(F)C(*)(F)OC(F)(F)F,PI314,1,9,-0.6208106546168402,0.0,1,0.0002349123034218
*CCCCO*,PI527,1,5,1.672379960044272,0.0,1,0.000630775293743
*CC(*)C(=O)Oc1cccc(N(C)C)c1,PI475,2,14,0.2259584457286065,3.665624183083866e-05,2,0.00038108617402429995
*CC(*)C(=O)Oc1ccccc1C(=O)OC,PI465,2,15,-0.46606082999687876,9.432872105903771e-06,2,0.00026162605671125
*CC(*)(C)C(=O)OC(C)CC,PI442,1,10,-0.5515270951328951,0.0,1,0.000246872406896
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI987,4,38,-1.1258746382216114,2.1244974393593418e-05,4,0.00014772542171425
*CC(*)OC(C)(C)C,PI272,1,7,-0.15080979583022674,0.0,1,0.000316046398522
*CC(*)N1Cc2ccccc2N1,PI229,2,11,-0.8724929436375259,6.543303232173873e-05,2,0.00019146554286660002
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PI350,1,21,1.1701571662976566,0.0,1,0.0005440788736247
*CC(*)c1ccc(COCCOCC)cc1,PI133,2,15,1.301452254183844,9.654296628678508e-05,2,0.00056674374316185
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,PI428,1,15,-0.7469330085726286,0.0,1,0.0002131403792459
*CC(*)c1ccccc1C(=O)OCCCC,PI102,1,15,0.6496566058981418,0.0,1,0.0004542272463826
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,PI1039,2,84,-0.7791601224593845,3.228810100093882e-05,2,0.0002075771602134
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c1,PI1059,4,48,-0.4498984790899183,0.00012063744299363775,4,0.0002644160893059
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,PI366,3,13,-0.14594104580442638,0.00018195158686745114,3,0.0003168868685344
*CC(*)C(=O)C(C)C,PI247,1,7,0.1433090265358791,0.0,1,0.0003668187834198
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCCCCCCCCCC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1044,1,72,-0.30136473866196234,0.0,1,0.0002900567884582
*CC(*)C(=O)c1ccc(C)c(C)c1,PI328,1,12,-0.08089147031159018,0.0,1,0.0003281160787488
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,PI1000,5,62,-0.7405432442206988,8.425075828479322e-05,5,0.0002142434149934
*CC(*)c1ccc(Cl)c(Cl)c1,PI208,1,10,0.9057565529146933,0.0,1,0.0004984366069996
*CCC=C(*)C,PI522,1,5,1.5333774268407043,0.0,1,0.0006067799232298
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(C2CCC(N4C(=O)c5ccc(*)cc5C4=O)CC2)C3=O)cc1,PI1088,1,40,-0.6657111225593426,0.0,1,0.0002271613413374
*C(F)(F)C(*)(F)F,PI513,1,6,-0.8500379035189205,0.0,1,0.000195341853572
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI1083,5,46,-1.2171655491959623,4.26952593600002e-05,5,0.0001319662899716
*OC(C)COC(*)=O,PI1116,2,7,-0.009766077568104147,3.450410820910136e-05,2,0.00034039412946084997
*CC(OC)C(C(=O)O)C(*)C(=O)O,PI388,1,12,-1.0330680543448116,0.0,1,0.0001637461971265
*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,PI1111,3,52,-1.0422210060808643,5.609291846110377e-05,3,0.0001621661649995
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,PI1038,3,56,-0.8214009921897458,0.0001622053681210847,3,0.0002002853123843
*CC(*)OC(=O)CC(C)(C)c1ccccc1,PI363,1,15,-0.2407119707738716,0.0,1,0.0003005269979183
*CC(*)c1cc(C)cc(C)c1,PI205,1,10,0.015143434288284085,0.0,1,0.000344694144378
*CC(*)c1cc(C(C)(C)C)ccc1C,PI193,2,13,-0.3421583422330984,2.3841532993801717e-05,2,0.000283014775556
*CC(*)(C)c1ccc(C)cc1,PI221,1,10,-0.7784326131606465,0.0,1,0.0002077027468108
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,PI977,5,38,-0.9282300046069396,3.0306721914226018e-05,5,0.0001818439093722
*CC(*)OCC,PI254,1,5,0.6562708808897088,0.0,1,0.0004553690383733
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1054,5,64,-0.6719417569599268,0.00013229489524287574,5,0.0002260857754644
*C(CC)C(*)CC,PI62,1,6,-0.6079265320227993,0.0,1,0.0002371364304809
*CC(*)CCCCCCCCCCCCC,PI61,1,15,0.7760786905723237,0.0,1,0.0004760509116993
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,PI470,1,16,-0.2365525064710388,0.0,1,0.0003012450271857
*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,PI990,3,29,-1.487960288793118,0.000516120778697477,3,8.52202346307e-05
*CC(*)c1ccccc1C(=O)OCC(C)C,PI103,1,15,0.00048272336401824275,0.0,1,0.0003421633330143
*c1ccc(Oc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1,PI1064,5,29,-1.1640826224774354,3.8355121385164874e-05,5,0.0001411297524293
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,PI966,5,45,-0.9365143330399286,0.00017138748505472824,4,0.0001804138237067
*CC(*)OCCCCCCCCCCCCCCCCCC,PI402,1,21,1.4276641125785179,0.0,1,0.000588531118079
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccccc8Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,PI1078,5,77,-0.6519738959607175,6.897426343652012e-05,5,0.0002295327358326
*CC(*)OC(=O)c1cccc(C)c1,PI361,1,12,-0.09706989485167364,0.0,1,0.0003253232714365
*CC(*)c1ccccc1C(=O)N(C)C,PI95,1,13,-1.1022046691385055,0.0,1,0.000151811460041
*CC(*)c1ccc(Cl)c(C)c1,PI207,2,10,1.7651811001955398,0.0005824338022706622,2,0.00064679512942985
*C=CC1CCC(*)C1,PI75,1,7,1.9943942537768593,0.0,1,0.000686363146069
*CC(*)c1ccccc1COCCC(C)C,PI91,2,15,0.580472666821586,4.4520040412601976e-05,2,0.00044228433992294996
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,PI658,1,26,-0.5350681753816943,0.0,1,0.0002497136348116
*CC(*)c1ccc(CC)cc1,PI119,1,10,1.7646171300751032,0.0,1,0.0006466977738516
*CC(*)c1cc(C)ccc1C,PI192,1,10,-0.12308006093751282,0.0,1,0.000320833255622
*CC(*)(C)c1ccccc1,PI213,1,9,-0.9333350985134713,0.0,1,0.0001809626403984
*CC(OC)C1C(=O)OC(=O)C1*,PI387,2,11,-1.1499089760252974,8.905057711034429e-05,2,0.0001435764840845
*CC(*)CNc1ccc([N+](=O)[O-])cc1,PI392,2,13,-0.7734172519815117,1.7511826350641698e-06,2,0.00020856852563495002
*CC(*)c1ccc(C(C)(O)CCCC)cc1,PI142,1,15,2.3117930050204922,0.0,1,0.0007411542384397
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PI310,1,19,0.6616434804504601,0.0,1,0.0004562964856227
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCC(c8ccccc8)CC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1025,2,72,-1.128467707303352,2.6231625659882545e-05,2,0.00014727779207795002
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(-c3ccccc3)c2)cc1,PI1036,1,48,-0.8575113936625908,0.0,1,0.0001940517392058
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CCC7C(=O)N(*)C(=O)C7C6C5=O)cc4)cc3)cc2)cc1,PI1068,5,45,-1.006342515200738,2.4321254054232248e-05,5,0.0001683597045148
*Cc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)c1,PI660,4,29,-0.26785087665201096,6.077183742168025e-05,4,0.0002958421329244
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,PI974,5,38,-1.1349823427860553,6.955885616267209e-05,5,0.0001461532003992
*CC(*)c1ccc(COCCO)cc1,PI148,1,13,-0.20129220819094218,0.0,1,0.0003073318509445
*CC(*)c1ccccc1C(=O)OCCC,PI100,2,14,1.2941774846459329,0.0003149345968206741,2,0.00056548793302345
*CC(*)OC(=O)c1ccc(OCC)cc1,PI343,2,14,0.049005190344232896,2.017492360709861e-05,2,0.0003505395441996
*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI1037,3,46,-1.0616061000126293,7.593926498554873e-05,3,0.0001588198050404
*CC(*)C(=O)C1CCCCC1,PI300,1,10,-0.5079673141481056,0.0,1,0.0002543919323328
*CC(*)c1ccccc1C(=O)OCCN(C)C,PI108,2,16,0.6375913303936841,1.797944863711605e-05,2,0.0004521444731453
*CC(*)c1ccccc1C(=O)OCCCCCC,PI106,1,17,1.7667120698542127,0.0,1,0.0006470594137084
*CC(*)c1ccc(C(=O)CCCCCCC)cc1,PI171,2,17,0.6045166679023338,7.239660937072051e-05,2,0.00044643494567995004
*CC(*)C1CCC1,PI21,1,6,0.07795774877664516,0.0,1,0.0003555374917253
*/C=C/C(C*)OC,PI279,3,6,0.8976705661907718,0.00011411710973007269,3,0.0004970407601547
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,PI1071,5,49,-0.5655118186313899,2.200995426659804e-05,5,0.0002444582881448
*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,PI109,1,16,1.541559983802732,0.0,1,0.0006081924405525
*CC(*)OCCOC,PI375,2,7,1.5544229037956452,0.0,1,0.0006104129075037
*CC(*)c1ccccc1OC,PI110,1,10,-0.07475114229523008,0.0,1,0.0003291760554444
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,PI312,1,14,-0.49203530610095497,0.0,1,0.0002571422018948
*CC(*)C(=O)OC(F)(C(F)(F)Cl)C(F)(F)Cl,PI434,1,15,0.30751772242220804,0.0,1,0.0003951653783233
*C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(*)cc5C4=O)c(CC)c3)cc1CC)C2=O,PI1070,5,45,-0.326035589679012,7.502400878934606e-05,5,0.0002857979724684
*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)C(C)C2)CC1C,PI1082,4,33,-0.8154625048248693,3.0315817064501578e-05,4,0.00020131044625289998
*c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI1091,3,37,-1.0125304139031275,3.154221984711351e-05,3,0.0001672915159096
*CC(*)c1cc(Br)ccc1OC,PI200,1,11,-0.830596858241373,0.0,1,0.0001986978721556
*CC(*)c1ccccc1,PI82,1,8,-0.31256409533123325,0.0,1,0.0002881234948225
*CC(*)c1ccc(C(=O)N(CC)CC)cc1,PI156,1,15,-0.015083227117989628,0.0,1,0.0003394762542928
*c1ccc(Oc2c(C)cc(C(c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)c3cccc4ccccc34)cc2C)cc1,PI1005,5,63,-0.22448584376820904,7.545123248267144e-05,5,0.0003033280398887
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,PI432,1,15,0.6880055052411781,0.0,1,0.0004608472411935
*/C=C\CC*,PI47,1,4,1.3690727991749663,0.0,1,0.0005784167680627
*CC(*)(C)C(=O)OC(C)C,PI440,1,9,-0.17934307182967493,0.0,1,0.0003111208298019
*C1CCC1*,PI72,2,4,-1.2515350578363347,0.00016247495168942623,2,0.00012603323914745
*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,PI960,5,29,-1.3461846923162826,7.309655677708782e-05,5,0.0001096943063529
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCC2)cc1,PI800,1,21,1.2052246120631878,0.0,1,0.0005501324061374
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,PI1092,2,49,-1.1259060906857774,3.062790184462457e-05,2,0.00014771999221944998
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,PI965,4,44,-0.9935809793467786,3.737202209159254e-05,4,0.00017056266998655
*CC(*)CC(C)(C)C,PI39,1,7,-0.04453204508088597,0.0,1,0.0003343926397578
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCC(C(C)(C)C)CC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1014,5,70,-0.8614780157847938,1.4510906374889376e-05,5,0.0001933669994006
*CC(*)c1ccc(CCCC)cc1,PI121,2,12,0.9148988707874807,9.609730765412257e-05,2,0.0005000148034515
*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,PI970,4,37,0.08129767905513845,0.00040393116673621913,4,0.0003561140485885
*CC(*)(C)C(=O)OC,PI437,1,7,-0.2017794073367475,0.0,1,0.0003072477479879
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(C(c4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)c4cccc5ccccc45)cc3C)cc1)C2=O,PI1006,5,72,-0.49380703017361177,7.026712043366008e-05,5,0.0002568363572847
*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI985,4,38,-0.9392938191746586,2.355178344978087e-05,4,0.00017993401374855
*CC(*)OC(=O)c1ccc(OC)cc1,PI359,2,13,-0.3019809645438095,9.396280201394573e-05,2,0.00028995041220725
*CC(*)c1ccccc1COCCC,PI87,2,13,0.5747395746640873,3.1511916956671804e-05,2,0.00044129466248805
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,PI223,1,14,1.3927294014754417,0.0,1,0.000582500498943
*CC(*)CCCCCCC,PI11,1,9,1.2019574991900621,0.0,1,0.0005495684194093
*CC(*)c1ccc(F)cc1C,PI189,1,10,-0.1299531469141703,0.0,1,0.0003196467862766
*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,PI1001,5,49,-0.7414627853408452,2.9320825087624712e-05,5,0.0002140846788224
*C=CCC(C)(CC*)C(=O)OC,PI280,1,11,1.4455897412930379,0.0,1,0.0005916255372437
*c1ccc(-c2sc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,PI993,5,45,-0.9390335309844627,8.276868991948958e-05,5,0.0001799789461064
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C4(CC(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc64)CC5(C)C)cc3C2=O)c1,PI986,3,51,-0.7621941921943706,5.072142451251544e-05,3,0.0002105059110313
*CC/C=C(\*)C(C)(C)C,PI81,1,8,-0.1986481617261518,0.0,1,0.0003077882805729
*CC(*)OC=O,PI270,1,5,-0.45313213470490055,0.0,1,0.000263857878151
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,PI430,1,13,0.4036824993436183,0.0,1,0.0004117658632164
