smiles_list,monomer_ID,replicate_count,heavy_atom_count,isentropic_compressibility,isentropic_compressibility_std,isentropic_compressibility_count,isentropic_compressibility_raw
*CC(*)c1cccc(CC)c1,PI114,1,10,0.8856632594748226,0.0,1,4.5442723338438685e-10
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,PI428,1,15,-0.048289850178906975,0.0,1,3.6248920810155205e-10
*CC(*)C(=O)c1ccc(C(C)(C)C)cc1,PI323,1,14,-0.16610646491510234,0.0,1,3.50891380766976e-10
*CC(*)CCCC,PI6,1,6,0.6352245556309367,0.0,1,4.2977413287237485e-10
*C(F)(F)C(*)(F)F,PI513,1,6,-0.4415173759553638,0.0,1,3.2378002470352653e-10
*OC(C)COC(*)=O,PI1116,2,7,-0.7470873115295504,1.549382737012038e-12,2,2.9369982456059894e-10
*CC(*)Cc1ccccc1C,PI295,1,10,0.37658298444437655,0.0,1,4.0431354489943226e-10
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,PI1056,5,56,2.0263286462570385,6.75211069791882e-11,5,5.667139446606301e-10
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,PI1071,5,49,0.696452367150466,5.887643733790418e-11,5,4.3580137773650104e-10
*CC(*)CNc1ccc([N+](=O)[O-])cn1,PI393,3,13,-1.6730031574019462,2.3943341367228616e-11,3,2.0255298478064987e-10
*CC(*)c1c(Cl)cccc1Cl,PI186,2,10,1.0302497720994857,5.7705986798040406e-11,2,4.68660280328437e-10
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1OC(=O)CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,PI397,1,62,-1.154357005536088,0.0,1,2.536083349156981e-10
*CC(*)C(=O)OCCCC,PI415,1,9,1.141050741687393,0.0,1,4.795674899496058e-10
*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,PI1032,3,40,-0.9239404740429578,1.1041851115273264e-11,3,2.7629045961664016e-10
*C=CC(C)C(*)C(=O)OC,PI268,2,9,0.0362885727076052,1.9482906585583875e-11,2,3.708150791772482e-10
*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,PI109,1,16,0.6545333752127074,0.0,1,4.316748864803892e-10
*CC(*)(C)CC,PI14,2,5,-0.37878632129215645,1.0487597525901627e-10,2,3.2995524830954155e-10
*CC(*)C(=O)O,PI410,2,5,-2.367778855978739,1.0545033259656696e-11,2,1.3415950219421142e-10
*CC(*)c1ccccc1,PI82,1,8,0.2771936849547035,0.0,1,3.9452969618703527e-10
*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,PI298,1,15,0.6583987867736981,0.0,1,4.3205539627488485e-10
*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,PI185,2,15,-0.0519440030867052,1.3894071574136015e-10,2,3.621294945367575e-10
*CC(*)c1ccc(C#N)cc1,PI134,2,10,-0.2562375912772439,5.451813671253931e-11,2,3.420189034567123e-10
*CC(*)CCN(C(C)C)C(C)C,PI264,2,11,-0.05122596058643866,3.730564481149178e-12,2,3.622001783953595e-10
*CC(*)SCCCC,PI307,2,7,0.5118523100824479,1.9624509360807234e-11,2,4.1762941113720935e-10
*CC(*)Cc1ccccc1,PI26,1,9,-0.7121986637637558,0.0,1,2.9713425113643077e-10
*CC(*)c1ccc(C(=O)CC)cc1,PI167,1,12,-0.3018248165426276,0.0,1,3.3753131256408486e-10
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,PI165,1,15,-0.05767336569058184,0.0,1,3.615654980379129e-10
*C1CCC1*,PI72,2,4,2.0005029762939093,3.2448932544758384e-10,2,5.641716745257872e-10
*CC(*)CCCCCC,PI30,1,8,1.4185422764454743,0.0,1,5.068836619015573e-10
*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,PI973,5,56,0.9377035948768967,1.8162365468645994e-11,5,4.5955006623591724e-10
*CC(*)c1ccc2ccccc2c1,PI225,2,12,0.7269453269661873,1.1694888025503314e-10,2,4.3880309429112085e-10
*CC(*)C(=O)OCc1ccccc1,PI473,1,12,-1.2361746521009456,0.0,1,2.4555423371863606e-10
*CC(*)c1ccccc1C(=O)O,PI97,1,11,-1.0870031804477525,0.0,1,2.6023862246424847e-10
*c1ccc(-c2ccc(Oc3ccc(C4(C)CC(C)(C)c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9C8=O)cc7)cc6C(F)(F)F)cc54)cc3)c(C(F)(F)F)c2)cc1,PI1101,2,75,-0.4632953067815979,2.212962075554256e-11,2,3.216362126275086e-10
*c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,PI1073,5,58,-0.5661890021871483,3.8695418463581345e-11,5,3.1150739237747797e-10
*C=CCCCCCCCC*,PI53,2,10,0.11988424845347471,7.338490567859807e-12,2,3.7904420895990817e-10
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,PI1002,5,51,1.2221059241461691,4.9070919170060727e-11,5,4.87546534440354e-10
*c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI979,4,39,-0.5466445638613658,4.787823919159209e-11,4,3.1343134021421765e-10
*CC(*)C(=O)Oc1ccc(OC)cc1,PI464,1,13,0.590445113373342,0.0,1,4.2536605986327446e-10
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,PI547,1,18,-0.2675390548015235,0.0,1,3.4090639124545846e-10
*CC(*)OC(=O)c1ccccc1OC(C)=O,PI331,2,15,-0.670999987115251,4.1525764713659135e-11,2,3.011898348013686e-10
*CC(*)CC(C)CC,PI38,1,7,0.6103286243233913,0.0,1,4.273233858933949e-10
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,PI974,5,38,0.5432036213269139,8.132514730422144e-11,5,4.207156235134521e-10
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(-c3ccccc3)c2)cc1,PI1036,1,48,-0.8947412747849735,0.0,1,2.7916481882361833e-10
*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI1037,3,46,-0.5125439958028719,3.9463960870242366e-11,3,3.1678818849269624e-10
*CC(*)C(=O)OCC(C)(C)C,PI459,1,10,-0.24859866512566095,0.0,1,3.4277087673930923e-10
*CCC1CC(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)CC1*,PI399,1,35,-1.3360820457776434,0.0,1,2.3571938399133455e-10
*Cc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)c1,PI660,4,29,-1.1682243230740565,4.534465099360962e-11,4,2.5224324091126405e-10
*CC(*)C(=O)OCCCCCCCC,PI421,1,13,0.6740771268220946,0.0,1,4.3359876671700135e-10
*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI985,4,38,-0.9123572027084541,4.282553060319541e-11,4,2.774307128925293e-10
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Oc4ccc(Sc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,PI1115,1,58,-0.3641613359397796,0.0,1,3.313949268749745e-10
*c1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,PI1084,4,47,-0.7923533954093727,4.523216730101189e-11,4,2.8924384671633545e-10
*CC(*)C=C,PI521,2,4,1.922511192162969,1.3251350171715141e-10,2,5.56494189920653e-10
*CC(*)OC(=O)c1ccc(CC)cc1,PI344,2,13,0.710209263151193,5.38198131621528e-11,2,4.371556018825046e-10
*CCCCO*,PI527,1,5,-0.045132945544513546,0.0,1,3.627999727160625e-10
*CC(C)C(*)(C)C,PI16,2,6,-0.09692872112140845,5.962726872626537e-11,2,3.5770121425023527e-10
*CC(*)c1cc(C)ccc1F,PI197,2,10,0.839798530795364,1.030049792630901e-10,2,4.499123251504116e-10
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(Oc6cccc7c6C(=O)N(*)C7=O)c5C4=O)cc3)cc2)cc1,PI1062,4,43,-1.2922823887033552,1.2468578810694544e-11,4,2.400310072814678e-10
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,PI971,5,48,0.9755813630360275,1.5292272493656995e-10,5,4.6327874080284775e-10
*CC(*)c1ccc(C(C)C)cc1,PI120,1,11,2.301106029850607,0.0,1,5.937629364984998e-10
*CC(*)c1ccc(C(C)(O)CC)cc1,PI140,2,13,-0.19423125428637913,1.938358657393794e-11,2,3.481227861024649e-10
*CC(*)C(=O)OC(CC)CC,PI457,2,10,0.981875017863236,4.856598576895658e-11,2,4.6389828603551994e-10
*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,PI959,5,44,-0.030261844843445674,8.050136315969432e-11,5,3.642638787924021e-10
*CC(*)c1cc(C)ccc1C,PI192,1,10,0.02857244862627515,0.0,1,3.7005550655680064e-10
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n(*)c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c1,PI1053,5,64,1.8700099191985606,3.442086953354211e-10,5,5.513259825328406e-10
*CC(OC)C1C(=O)OC(=O)C1*,PI387,2,11,-0.7323551416000799,3.017705391641264e-11,2,2.951500543392105e-10
*CCC=C(*)C(C)C,PI69,1,7,-0.11681415680172902,0.0,1,3.55743698750324e-10
*CCO*,PI524,1,3,-0.05012331636895443,0.0,1,3.6230872231570965e-10
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,PI467,3,15,-1.023158352242444,1.670501556975968e-11,3,2.6652348555752965e-10
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,PI398,1,34,-1.1336957260645046,0.0,1,2.556422242135649e-10
*CCC=C(*)CCCCCCC,PI68,2,11,0.6137955889132362,3.4478582361355275e-11,2,4.2766467270407216e-10
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI987,4,38,-1.3033746696841448,1.5594152984156814e-11,4,2.389390869283847e-10
*CC(*)c1cccs1,PI373,1,7,-0.48887945510470954,0.0,1,3.191177178004588e-10
*C(OC(F)(F)F)C(*)(F)F,PI313,1,9,0.49634221489377733,0.0,1,4.161026026616491e-10
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c2)C3=O)cc1,PI1089,2,54,-0.8850800654384889,5.401460927682958e-11,2,2.8011586497355746e-10
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,PI312,1,14,3.8424199915408908,0.0,1,7.45489356715898e-10
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,PI436,1,16,0.4342181053472015,0.0,1,4.099871265257173e-10
*c1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(CC(=O)Nc5ccc(Oc7ccc(-c8nnc(*)o8)cc7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,PI1021,2,70,-0.2914575866735296,1.4082989266321564e-10,2,3.3855185913324986e-10
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)CCC(C(C)(C)C)CC3)cc2)cc1,PI1047,3,84,-0.5233655707684639,9.280066296772902e-12,3,3.15722916347336e-10
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,PI1048,5,84,-0.2741104633537559,7.143453526228377e-11,5,3.4025950403091406e-10
*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,PI546,1,30,-0.13219985454740013,0.0,1,3.54229135916586e-10
*CC(*)c1ccc(C(C)(O)CCC)cc1,PI141,2,14,-0.16821727441393294,1.9204628454976994e-11,2,3.50683593400496e-10
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCCCCCCCCCC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1044,1,72,-0.18196387589615592,0.0,1,3.493303826433797e-10
*CC(*)C(=O)c1ccc(CCC)cc1,PI329,2,13,0.2544367980983463,6.554950268330987e-11,2,3.9228951601360655e-10
*CC(*)c1ccc(Cl)cc1C,PI190,2,10,1.6360913721868584,4.007894149339215e-11,2,5.282991206197629e-10
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCCCCCCCCCC8)cc7)cc6C5=O)cc4)cc3C)c(C)c2)cc1,PI1042,1,76,-0.7876178916381739,0.0,1,2.8971000809097325e-10
*CC(*)C1CCC(C)CC1,PI66,1,9,0.5929920518902434,0.0,1,4.256167796214083e-10
*CC(*)OC,PI253,1,4,-0.7582785219493546,0.0,1,2.9259816562731165e-10
*CC(*)c1ccc(C(C)(C)C)cc1,PI122,1,12,0.781967825341102,0.0,1,4.4421949024765146e-10
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,PI966,5,45,-1.2056568355707387,1.4842026165562773e-10,4,2.485583971597443e-10
*CC(*)C(=O)Oc1cccc(N(C)C)c1,PI475,2,14,-1.0848857744356923,1.292656297460621e-11,2,2.6044705918923887e-10
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,PI975,5,46,0.5959269525056727,5.7033038637277856e-11,5,4.2590569023607927e-10
*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,PI1112,3,54,0.6410630141195756,9.908315474235908e-11,3,4.3034886873287247e-10
*CC(*)C(=O)NC(C)C,PI456,1,8,1.0473997058785955,0.0,1,4.703485139550346e-10
*CC(*)c1ccc(OCC)cc1,PI179,2,11,0.24045540091135112,4.1639048131990636e-11,2,3.9091319204746665e-10
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,PI471,2,18,-0.6165311836007835,4.130470848168241e-12,2,3.065517252248563e-10
*CC(*)c1cc(C)c(C)cc1C,PI211,1,11,0.46768214856997936,0.0,1,4.1328131551666384e-10
*c1ccc(-c2sc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,PI993,5,45,0.6487982053098001,2.7506215103036296e-11,5,4.311103183130105e-10
*CC(*)OC(C)C,PI274,1,6,1.302889502695052,0.0,1,4.95498842334932e-10
*CC(*)OCC(C)(C)CC,PI316,1,9,1.2162343052566582,0.0,1,4.869685342813148e-10
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n(*)c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1051,4,72,2.5659020036875755,2.7093220415329215e-10,4,6.19829361767368e-10
*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,PI960,5,29,-1.660290967767493,3.9715812712621654e-11,5,2.0380436838859766e-10
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,PI1063,5,43,-1.0979344288955126,3.624605440391486e-11,5,2.591625540987438e-10
*CC(*)OCC(F)(F)F,PI376,2,8,0.4540600320714218,7.162716935096037e-11,2,4.1194035901884305e-10
*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,PI990,3,29,-0.3098030192878022,1.7427644761215394e-10,3,3.367459410094365e-10
*CC(*)c1ccccc1C(=O)OCCCC,PI102,1,15,0.4134179547371204,0.0,1,4.0793956680038437e-10
*c1ccc(Oc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1,PI1064,5,29,-1.5387425040668548,4.242642061467672e-11,5,2.1576955766126063e-10
*CC(*)C(=O)c1ccc(Br)c(OC)c1,PI322,2,13,-0.25025623202948305,2.7655278755711726e-11,2,3.426077064191546e-10
*CC(*)O[N+](=O)[O-],PI267,1,6,-1.030441484543586,0.0,1,2.6580653650010973e-10
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccccc8Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,PI1078,5,77,-0.06125340608456734,3.754873061445848e-11,5,3.6121308008367765e-10
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,PI369,2,14,-1.0940212674436374,1.7364847096663016e-11,2,2.595477643761973e-10
*CC(*)c1ccccc1C(=O)OCCN(C)C,PI108,2,16,-0.12131970013989778,1.3413741495557985e-11,2,3.5530017460221014e-10
*CC(*)CC1CCCC1,PI23,1,8,0.8318408662709479,0.0,1,4.4912897537120336e-10
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,PI1104,2,36,0.2078349672631953,1.2992155559017461e-11,2,3.8770204769505574e-10
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,PI981,2,57,-0.7871115842813404,1.4443264552810866e-11,2,2.897598488143375e-10
*CC(*)c1ccccc1C(=O)NC,PI94,2,12,0.14467484616500378,8.651252595161583e-11,2,3.814845869356549e-10
*CC(*)c1ccc(CCCC)cc1,PI121,2,12,0.7617311992026424,2.950326218928603e-11,2,4.4222740367892985e-10
*CC(*)c1cc(Cl)ccc1Cl,PI195,2,10,0.8121676193142965,4.564005335723674e-11,2,4.4719234765681343e-10
*CC(*)OC(=O)C(F)(F)F,PI278,2,9,-0.18376643828449266,9.572953033325033e-12,2,3.491529390172278e-10
*CC(*)c1ccc(COCCOCCCC)cc1,PI154,1,17,-0.134867054384611,0.0,1,3.5396657767513556e-10
*CC(*)c1cccc(C)c1,PI113,1,9,-0.27156093700042905,0.0,1,3.4051047853478217e-10
*CC(*)(C)C(=O)OCC(C)C,PI443,1,10,0.4145316096817324,0.0,1,4.0804919461295416e-10
*CC(*)C(=O)OCCc1ccccc1,PI474,1,13,-1.2599283329445148,0.0,1,2.432159294853902e-10
*CC(*)OCCCCCCCCCCCCCCCCCC,PI402,1,21,0.3739210550689262,0.0,1,4.040515054804383e-10
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,PI967,3,36,1.8161607697427453,7.599325501357083e-11,3,5.4602509064335e-10
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,PI982,1,60,-0.9889264797797227,0.0,1,2.6989325939673587e-10
*c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)c(C)c2)cc1C,PI1066,5,31,-0.8036793084589257,2.6494265429735867e-11,5,2.8812892770216025e-10
*CC/C=C(\*)C(C)(C)C,PI81,1,8,-0.15652442284043894,0.0,1,3.5183463371770305e-10
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,PI432,1,15,1.827609166045847,0.0,1,5.471520668671914e-10
*CC(*)c1ccc(C(=O)CCCCC)cc1,PI170,1,15,-0.10596370798201048,0.0,1,3.5681181322802755e-10
*CC(*)OC(=O)c1cccc(C)c1,PI361,1,12,-0.4159255430038896,0.0,1,3.26299276002769e-10
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI1083,5,46,-0.920849453019182,3.9563432507157546e-11,5,2.7659473867101264e-10
*CC(*)c1ccccc1F,PI112,2,9,0.697307030476511,1.4378594216493472e-11,2,4.3588551050255326e-10
*CC(*)c1ccccc1COCC,PI86,1,12,-0.20158338733552006,0.0,1,3.4739904463496736e-10
*c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI1091,3,37,-1.2454725209360251,4.6755400163421826e-12,3,2.44638954684603e-10
*CC(*)c1ccc(C(=O)N(C)C)cc1,PI155,3,13,-0.3932196380282879,2.7876129843254884e-11,3,3.2853443753726027e-10
*CC(*)C(=O)OCC,PI412,1,7,0.9246211036366322,0.0,1,4.5826223026430637e-10
*/C=C/C(C*)OC,PI279,3,6,-0.16978388672810898,4.46347896825375e-11,3,3.5052937661909623e-10
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,PI366,3,13,0.4675596747341756,6.60992541042084e-11,3,4.1326925923407725e-10
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,PI585,1,29,-0.6638413432864909,0.0,1,3.0189452925606493e-10
*CC(*)P(=O)(OCC)N(C)C,PI381,3,10,-0.07473822948536644,2.2426682530336424e-11,3,3.598856386715313e-10
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,PI430,1,13,-0.4182581841084325,0.0,1,3.2606965160875125e-10
*C(F)C(*)(F)OC(F)(F)F,PI314,1,9,-0.41064746217162124,0.0,1,3.268188484780744e-10
*CC(*)OC(=O)c1ccncc1,PI354,2,11,-0.597971755720909,1.9589537513271032e-11,2,3.0837870896956215e-10
*CC1(*)CCC(C)CC1,PI44,2,8,-0.40723327380357494,1.021984671974184e-11,2,3.2715494001549447e-10
*c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3c2)cc1,PI1050,5,40,-1.1737679739801081,8.300195652498707e-11,5,2.5169752580855536e-10
*CC(*)c1ccc(C(C)=NO)cc1,PI138,2,12,-0.7714795933331932,1.5574444972286478e-11,2,2.9129865666684806e-10
*CC(*)OC(=O)CCCCCCCCCCC,PI243,2,16,-0.0030842876556188372,8.836735204906054e-12,2,3.66939228244139e-10
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,PI977,5,38,0.5067406184704616,7.766956759580375e-11,5,4.1712621795994684e-10
*CC(*)c1ccccc1COC,PI85,2,11,0.4887296234432025,5.515852187422413e-11,2,4.153532217580293e-10
*CC(*)C(=O)c1ccc(OC)cc1,PI327,1,12,-0.25162156083462917,0.0,1,3.424733039176699e-10
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3)cccc12,PI817,1,24,-0.5569533232373192,0.0,1,3.1241654946043725e-10
*c1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c1,PI953,1,29,-0.5746728208156456,0.0,1,3.1067224816788166e-10
*CC(*)OC(=O)C(F)(F)C(F)(F)F,PI352,1,12,0.24752679815495274,0.0,1,3.9160929797810406e-10
*CC(*)c1ccccc1C(=O)OCCCCC,PI104,1,16,0.7021153978346976,0.0,1,4.363588445438201e-10
*CC(*)CCCCCCCCCCC,PI63,1,13,0.5607398603932969,0.0,1,4.2244188490065247e-10
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,PI801,1,22,-0.775391462461797,0.0,1,2.9091357360525617e-10
*Oc1ccc(C(C)(CCC#N)c2ccc(OC(*)=O)cc2)cc1,PI1119,2,22,-0.9285279156594727,8.286581970201205e-12,2,2.758388734299642e-10
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,PI965,4,44,-1.3289410292195598,2.7982411486931492e-11,4,2.3642234322352303e-10
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,PI545,1,29,-0.9013245738843687,0.0,1,2.785167611076704e-10
*c1cccc(Oc2cccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1,PI962,5,36,-1.265248827048764,2.325169579279006e-11,5,2.4269218186207e-10
*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)cc2C)cc1,PI998,3,53,-0.7610028593571788,7.737832509658912e-11,3,2.9232998278291556e-10
*CC(*)c1ccc(CC)cc1,PI119,1,10,2.2313933353275015,0.0,1,5.869004426480579e-10
