smiles_list,monomer_ID,replicate_count,heavy_atom_count,Cv,Cv_std,Cv_count,Cv_raw
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,PI1002,5,51,-0.5169369950652882,40.396235013402155,5,2722.809869252612
*CC(*)C(C)c1ccccc1,PI28,2,10,0.6373351543276456,159.1761392322841,2,3519.0109945676277
*CC(*)c1ccccc1F,PI112,2,9,-0.32061412237251297,11.722641489786788,2,2858.2306989462622
*CC(*)CCCCC,PI8,1,7,2.0277530804816646,0.0,1,4478.102243580464
*CC(*)SCC,PI309,3,5,0.03677590920519464,153.711813250809,3,3104.7534496408844
*C=CCC(C)(CC*)C(=O)OC,PI280,1,11,0.583914443540048,0.0,1,3482.162119658376
*CC(*)OC(=O)CCl,PI372,1,7,-1.0072907474562531,0.0,1,2384.570564369911
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,PI967,3,36,-1.365299073332983,32.31514254543601,3,2137.621322732996
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,PI159,2,16,0.06615994874124982,66.04094388464614,2,3125.0221578109745
*CC(*)c1ccc(COC)cc1,PI147,2,11,0.5446707395833887,9.415120202825749,2,3455.092349961295
*CC(*)CC1CCCC1,PI23,1,8,1.6795225781123104,0.0,1,4237.897610729093
*CC(*)C(=O)OCc1ccccc1,PI473,1,12,-0.17388491742481857,0.0,1,2959.442495624692
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1C,PI582,2,25,-0.6061692211193054,18.875053333244672,2,2661.2587014141277
*CC(*)C(=O)Oc1ccccc1,PI463,1,11,-0.3635640652379226,0.0,1,2828.604416392672
*CC(*)OC(=O)c1ccccc1Cl,PI337,1,12,-0.9788309664116671,0.0,1,2404.201731686766
*CC(*)C(=O)C(C)C,PI247,1,7,0.712405424450581,0.0,1,3570.793439098598
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C4(CC(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc64)CC5(C)C)cc3C2=O)c1,PI986,3,51,-0.4978094656980992,35.066733912020645,3,2736.0037771318425
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,PI545,1,29,-0.8172735736799656,0.0,1,2515.641809283364
*c1ccc(Oc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1,PI1064,5,29,-0.6943648541090307,35.247058823363645,5,2600.42256127922
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,PI312,1,14,-2.189006199070602,0.0,1,1569.4394249134796
*CC(*)c1cc(Br)ccc1OCCC,PI201,2,13,-1.1381541059405982,9.332121459048906,2,2294.3028113598984
*CC(*)CCCCCCCCCCCC,PI32,2,14,1.936151208232541,92.76551579562961,2,4414.916526239825
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,PI158,1,18,0.419790782555553,0.0,1,3368.951865356216
*CCCC=C(*)c1ccccc1,PI390,1,11,0.4557669071445104,0.0,1,3393.767703542441
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,PI1104,2,36,-0.6000559104325706,98.40926682398045,2,2665.4755794274615
*CC(*)OC(=O)CC1CCCCC1,PI341,2,12,0.642492578741393,26.366495295595225,2,3522.568515317056
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,PI468,1,16,-0.3600790277575413,0.0,1,2831.0083475323986
*CC(CC(*)(C#N)C(=O)OC)c1ccccc1,PI238,2,16,-0.09339792249747604,19.46283442159657,2,3014.9613227644422
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PI350,1,21,-1.9452103220681933,0.0,1,1737.6064830189423
*CC(*)CC(C)CC,PI38,1,7,1.8153100205380752,0.0,1,4331.561929425427
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,PI166,1,17,0.5161597973457601,0.0,1,3435.425892353936
*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,PI1111,3,52,-1.5886073071509088,61.989143737921836,3,1983.5863603963835
*C=CC1CCC(*)C1,PI75,1,7,1.034760476970375,0.0,1,3793.1495409089257
*CC(*)c1cc(Br)ccc1OCCCCC,PI203,2,15,-0.617785731416087,89.1802352380699,2,2653.245791655025
*CC(OC)C1C(=O)OC(=O)C1*,PI387,2,11,-0.5087181869313937,111.79408540697577,2,2728.479090578273
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,PI469,2,15,-0.5045771639711949,5.146488158815456,2,2731.3355115207687
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI1097,2,45,-1.1149631553115833,1.6888487112114259,2,2310.2996115925453
*c1ccc(Oc2c(C)cc(C(C)(C)c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCC(c9ccccc9)CC8)cc7)cc6C5=O)cc4)c(C)c3)cc2C)cc1,PI1023,5,81,-0.2837620534797144,34.14231382707545,5,2883.6507515205744
*CC(*)c1ccc(C(=O)CCCC)cc1,PI169,3,14,0.5172888147952797,32.82048351997116,3,3436.2046731330447
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,PI1039,2,84,-0.4343956197898455,58.42477522806126,2,2779.745779829611
*CC(*)CCCCCCCCCCCCCCCCCCCC,PI54,3,22,2.1004026881289506,234.1007200639681,3,4528.214948277433
*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,PI1032,3,40,-0.6550360733638246,25.73957316593991,3,2627.55101578024
*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,PI109,1,16,0.6211256585170757,0.0,1,3507.8299062844594
*CCC=C(*)C(C)C,PI69,1,7,1.2646862353482005,0.0,1,3951.749181085303
*CC(*)c1ccc(Oc2ccccc2)cc1,PI183,1,15,-0.2700679040271171,0.0,1,2893.096788324048
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,PI1109,2,42,-0.9026270421988822,51.836296833697645,2,2456.7661552878635
*CC(*)c1ccc(C(C)(O)CC)cc1,PI140,2,13,1.1992462595993805,31.565936414082024,2,3906.6095817636
*CC(*)OCC(CC)CCCC,PI306,1,11,1.3902489872184416,0.0,1,4038.360648224413
*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,PI298,1,15,0.3480330280760958,0.0,1,3319.454348763902
*CC(*)CCc1ccc(C)cc1,PI282,1,11,0.4532484337664011,0.0,1,3392.030495087068
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,PI332,1,15,-0.6721620313710055,0.0,1,2615.7377644212893
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,PI129,1,22,1.3284458796172205,0.0,1,3995.729710757944
*CC(*)c1ccc(COCCC)cc1,PI149,1,13,0.5252121942769065,0.0,1,3441.6701118191354
*c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI979,4,39,-1.3721677214152974,167.84707986600603,4,2132.883423325644
*CC(*)OC(=O)c1cccc(Cl)c1,PI338,1,12,-1.004621394671226,0.0,1,2386.41184737446
*CC(*)OCC(C)(C)CC,PI316,1,9,1.3437990023068738,0.0,1,4006.3200845870538
*CC(*)c1ccc(-c2ccccc2)cc1,PI132,1,14,0.08192934790730141,0.0,1,3135.899673454192
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,PI961,4,58,-1.0271074658324093,101.92459251134377,4,2370.901263348099
*CC(*)c1cc(C)ccc1C,PI192,1,10,0.5084934325579764,0.0,1,3430.1377388848264
*CC(*)c1ccc(CCCCCCCCCC)cc1,PI127,2,18,1.2591350176289757,36.49493523677194,2,3947.9200271052473
*CC(*)c1ccc(C(=O)c2ccc(C)cc2)cc1,PI174,1,17,-0.11793362672706047,0.0,1,2998.0369299093727
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,PI1056,5,56,-1.1313760048696726,40.746740291388036,5,2298.978252678489
*CC(*)(C)C(=O)OC(C)CC,PI442,1,10,0.7951761929658485,0.0,1,3627.887581991766
*CC(*)C(=O)c1ccccc1,PI321,1,10,-0.04193010236384693,0.0,1,3050.4631204379443
*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,PI970,4,37,-0.8943884802535793,80.67356953802368,4,2462.449002522181
*CC(*)OCC(C)(C)C,PI276,1,8,1.256725644595116,0.0,1,3946.258074573627
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,PI432,1,15,-1.7929108698544882,0.0,1,1842.660559998264
*CC(*)C1CC=CCC1,PI67,3,8,1.2036666739861068,108.97171246817872,3,3909.658723086919
*C#C/C(COS(=O)(=O)c1ccc(C)cc1)=C(/*)COS(=O)(=O)c1ccc(C)cc1,PI269,1,28,-1.0214601190775472,0.0,1,2374.796725820818
*CC(*)C(=O)Oc1cccc(N(C)C)c1,PI475,2,14,-0.03711049116478402,41.05488403837638,2,3053.7876222569416
*C(O)C(*)O,PI305,2,4,0.44635398433927714,418.6259551807547,2,3387.2747982653173
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c2)C3=O)cc1,PI1089,2,54,-1.2079199068437165,46.72208062315382,2,2246.179317072368
*C(F)(F)C(*)(F)c1ccccc1,PI215,1,11,-1.0772437265191386,0.0,1,2336.3179571504616
*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)cc2C)cc1,PI998,3,53,-0.46271637408008104,102.50305559970319,3,2760.210511264468
*CC(*)Cc1ccc(C)c(C)c1,PI292,2,11,0.5847936636783859,49.70800678241873,2,3482.768593672249
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,PI1077,5,73,-1.280604363550146,19.34715343182423,5,2196.0425739715265
*CC(*)c1ccccc1C(=O)O,PI97,1,11,-0.32653496589034176,0.0,1,2854.146582150939
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,PI365,2,13,0.8423276708547869,1.669614974565348,2,3660.412025880656
*CC(*)(C)C(=O)OC(C)(C)C,PI444,1,10,0.7659232904206553,0.0,1,3607.709330322554
*/C=C/CCCCCCCCCC*,PI55,1,12,1.6713491876952262,0.0,1,4232.259717922666
*CC(*)(C(=O)OC)c1ccccc1,PI220,2,12,-0.06652113993312336,90.4892005689956,2,3033.5005594027334
*CC(*)CC(C)(C)C,PI39,1,7,1.711875950185078,0.0,1,4260.214523829371
*CC(*)c1ccc(Cl)c(C)c1,PI207,2,10,-0.5947568045605418,8.280875858756215,2,2669.1308301070276
*CC(*)c1ccc(F)cc1C,PI189,1,10,-0.1253054496796618,0.0,1,2992.9519473655496
*c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)c(C)c2)cc1C,PI1066,5,31,-0.4740258933433997,31.509855421136074,5,2752.409359717182
*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,PI959,5,44,-1.2102317626103325,106.65783202368945,5,2244.5846306165668
*CC(*)c1ccc(C(C)=O)cc1,PI218,1,11,0.10104970791964606,0.0,1,3149.088636010608
*CC(*)OC(=O)c1ccc(C#N)cc1,PI403,2,13,-0.6586172741945544,133.76923393893668,2,2625.080752478032
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI987,4,38,-1.1336071083199364,47.780634124021724,4,2297.4392680649134
*CCC=C(*)CCCCCCC,PI68,2,11,1.6849921165529287,116.95008779709342,2,4241.670423461051
*CC(*)C(=O)C1CCCCC1,PI300,1,10,0.7999488010230812,0.0,1,3631.179661687057
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,PI311,1,13,-2.2251901466669306,0.0,1,1544.48023326211
*CC(*)C(=O)Oc1ccc(C#N)cc1,PI476,2,13,-0.5631636243587036,85.81003571215143,2,2690.9233732626544
*CC(*)OCC(F)(F)F,PI376,2,8,-0.8176329325969602,269.7020643744651,2,2515.3939284224653
*CC(*)(C)c1ccc(C)cc1,PI221,1,10,0.4337338188288116,0.0,1,3378.5695808810297
*CC(*)c1ccccc1OC,PI110,1,10,0.23511115574125954,0.0,1,3241.5623872598835
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,PI999,3,55,-0.6020120496730754,39.87122929679682,3,2664.126261361196
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1057,5,56,-1.1214064160523158,90.47016789400777,5,2305.855138549366
*CC(*)CCCCCCCC,PI12,1,10,1.917085992312599,0.0,1,4401.765601323361
*c1ccc(S(*)(=O)=O)cc1,PI1137,1,9,-1.3785856231172904,0.0,1,2128.4564426001925
*CC(*)c1cc(C)ccc1F,PI197,2,10,-0.21381724939337632,48.341671138067014,2,2931.8977197531267
*CC(*)(C)C(=O)OC,PI437,1,7,0.40428392136722197,0.0,1,3358.255444815578
*C(c1ccccc1)C(*)[N+](=O)[O-],PI222,1,11,-0.6366017937353113,0.0,1,2640.266729481132
*CC(*)Cc1cc(C)ccc1C,PI291,1,11,0.6711693091121825,0.0,1,3542.349331308836
*CC(*)OC(=O)c1ccc(OCC)cc1,PI343,2,14,-0.21144381562849018,52.77684575817275,2,2933.53488186906
*CC(*)c1ccccc1C(=O)OCC,PI99,2,13,0.09250976796647818,81.04453638199415,2,3143.1979023526824
*CC(*)OC(=O)c1cccc(C)c1,PI361,1,12,-0.14472818501270995,0.0,1,2979.5544104527844
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,PI428,1,15,0.7239803892533063,0.0,1,3578.777691344707
*CC(*)c1ccc(Cl)c(F)c1,PI209,2,10,-1.2177546523222431,20.373903609779845,2,2239.395444290453
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,PI583,1,27,-0.8859151453470844,0.0,1,2468.2937929308127
*CC(*)CCC1CCCCC1,PI42,1,10,1.5117105597638183,0.0,1,4122.143178015175
*CC(*)OC(=O)c1ccncc1,PI354,2,11,-0.39415749208338907,42.6103171132879,2,2807.5014894144774
*CC(*)c1ccc(CCC)cc1,PI233,2,11,0.8518768650127138,130.63080209214996,2,3666.9989292711534
*CC(*)OC(=O)c1ccc(Br)cc1,PI335,1,12,-1.8010972239267118,0.0,1,1837.0137250400096
*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI985,4,38,-0.6313670919990543,27.785585083075276,4,2643.877555069611
*c1ccc(Oc2c(C)cc(C(c3cc(C)c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)c(C)c3)c3cccc4ccccc34)cc2C)cc1,PI1004,5,57,-0.4668022133850232,105.40347631419857,5,2757.3921552518395
*CC(*)c1ccc(C(C)=NO)cc1,PI138,2,12,0.23381225572874562,167.61586024160914,2,3240.6664238147123
*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,PI185,2,15,-0.4350760555794814,33.90158893724562,2,2779.276424537882
*CC(*)(C)C(=O)OC(C)C,PI440,1,9,0.48249086186138257,0.0,1,3412.201521623932
*CC(*)C(=O)OCCCCCCCC,PI421,1,13,0.8039396663454185,0.0,1,3633.9325059467897
*c1cccc(Oc2cccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1,PI962,5,36,-0.9386112552358922,23.191010867628187,5,2431.944737800912
*CC(*)c1ccc(C(C)(C)O)cc1,PI139,1,12,0.8528231439713333,0.0,1,3667.651659541143
*CC(*)C(=O)OCC(C)(C)C,PI459,1,10,0.5276468654471625,0.0,1,3443.349514658881
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,PI346,1,15,-1.7935741013960513,0.0,1,1842.2030719613097
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,PI223,1,14,-0.7474579885903125,0.0,1,2563.7996440211623
*CC(*)C(=O)OC(CC)CC,PI457,2,10,0.8140358477554636,134.49464103968094,2,3640.8967136549027
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,PI1000,5,62,-0.7982097497983526,87.57931644179497,5,2528.791773990847
*CC(*)OC(C)=O,PI259,2,6,-0.12733489704777645,104.90451810718633,2,2991.552062356533
*CC(*)C1CCC(C)CC1,PI66,1,9,1.5394452920608814,0.0,1,4141.274216632754
*CC(*)c1cccs1,PI373,1,7,-0.8559853642557645,0.0,1,2488.938946153884
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,PI975,5,46,-1.3531024853304516,11.845791830002966,5,2146.034362151582
*CC(*)OC(=O)CCCCCCC,PI370,1,12,1.035572267799052,0.0,1,3793.709503108181
*C([2H])([2H])C(*)([2H])c1c([2H])c([2H])c([2H])c([2H])c1[2H],PI240,2,8,0.8055395329296752,18.589249451097015,2,3635.0360720125645
*CCCC=C(*)c1ccc(Cl)cc1,PI391,2,12,-0.494248564609972,119.9207512544765,2,2738.4600379495305
*C1Cc2ccccc2C1*,PI386,1,9,0.1730626611964375,0.0,1,3198.7621852393527
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1,PI1011,5,36,-0.9740006157534303,56.41331864686882,5,2407.5336414376657
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(c7ccccc7)CC6)cc5)cc4C3=O)cc2)cc1,PI1028,2,61,-0.45328944180170855,4.179652230645787,2,2766.713080084357
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(C(C)(C)C)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,PI1017,4,82,-0.16618153482857978,85.19428510704097,4,2964.756183471257
*CC(*)CC1CCCCC1,PI25,1,9,1.5246552463507097,0.0,1,4131.072245594908
*CC(*)OC(=O)CCCC(=O)c1ccccc1,PI333,1,16,0.3521651726868804,0.0,1,3322.304645542527
*CC(*)c1ccccc1COC,PI85,2,11,0.3507295689015078,17.11507238290565,2,3321.3143857064724
*CC(*)c1ccc(C(C)C)cc1,PI120,1,11,0.6223898806541687,0.0,1,3508.701949405946
*C=CC(C)C(*)C(=O)OC,PI268,2,9,0.1324423631918247,66.39059099185137,2,3170.7428598151764
*CC(*)OC(C)CC,PI277,1,7,1.2131820017930448,0.0,1,3916.222265932174
*CC(*)N1CCCC1=O,PI408,1,8,0.12842718905569295,0.0,1,3167.9732476685044
*c1ccc(Oc2c(C)cc(C(c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)c3cccc4ccccc34)cc2C)cc1,PI1005,5,63,-0.4639280572105698,65.27056377759479,5,2759.3747088304167
*CC(*)c1ccc(C(=O)N(C)C)cc1,PI155,3,13,0.10636191855896628,98.77911118108749,3,3152.752926179232
*CC(*)OC(=O)c1ccccc1C,PI360,1,12,-0.21025742153274515,0.0,1,2934.3532402731817
*CC(*)P(=O)(OCC)N(C)C,PI381,3,10,0.23535152916049507,58.72411234900911,3,3241.728193553479
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,PI369,2,14,-0.8808834756342055,102.51263454146138,2,2471.764569809311
*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,PI336,1,17,-0.1874523534497551,0.0,1,2950.083864008764
*CC(*)c1ccccc1C(=O)N(C)C,PI95,1,13,0.2352683281265596,0.0,1,3241.6708026193896
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,PI585,1,29,0.21517145079863628,0.0,1,3227.808251788352
*C(F)(F)C(*)(F)c1c(F)c(F)c(F)c(F)c1F,PI216,2,16,-2.088326035545491,9.127162327289193,2,1638.8872232838662
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(CC)c2)cc1CC,PI1118,2,23,0.07455673430632231,28.74368281791638,2,3130.814145531943
*CC(*)c1cc(Br)ccc1OCCCC,PI198,2,14,-0.8759236931752736,57.43479276936845,2,2475.1857598442575
*CC(*)C=O,PI242,1,4,0.12060140584770869,0.0,1,3162.575129555765
*CC(*)c1ccc(OCCC(C)C)cc1,PI182,1,14,0.6800016311038003,0.0,1,3548.441746093832
*CC(*)c1ccccc1C,PI83,1,9,0.5487385819068568,0.0,1,3457.8982919025025
*CC(*)c1ccc(C(=O)OC)cc1,PI160,2,12,-0.05760800204852634,14.607133233679484,2,3039.6487198842424
*CC(*)c1ccc(OCC)cc1,PI179,2,11,0.3742231884387497,74.37017416639435,2,3337.5199628081227
*CC(*)C(=O)OC,PI411,1,6,-0.13582614657937947,0.0,1,2985.694914684774
*CC(*)c1ccccc1COCCCCC,PI90,2,15,0.7292147567224543,56.57871844428248,2,3582.3882863603103
*CC(*)OCCCCCCCCCCCCCCCCCC,PI402,1,21,1.5345588173944715,0.0,1,4137.90359330942
*CC(*)C(=O)OCCc1ccccc1,PI474,1,13,0.05811026427673226,0.0,1,3119.4695956769488
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,PI983,1,60,-1.181180900154799,0.0,1,2264.623517798097
*CC(*)c1ccc(C(=O)N2CCCCC2)cc1,PI157,2,16,0.264763290311637,18.159647899651578,2,3262.0160237141145
*CC(*)c1ccc(COCC(CC)CCCC)cc1,PI235,2,18,0.9289792444203353,149.76385853494511,2,3720.1830949647465
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c1,PI1059,4,48,-0.8454314571016721,69.01526575160639,4,2496.21888681344
*CC(*)O,PI241,1,3,2.0329840192803252,0.0,1,4481.710473546108
*CC(*)CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],PI396,1,16,-0.45632059273614745,0.0,1,2764.622233669784
*/C=C/C(C*)OC,PI279,3,6,0.5703418107671787,63.91272949823278,3,3472.7999033968736
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,PI470,1,16,-0.1486593995713807,0.0,1,2976.84271247314
*CC(*)OC(=O)CC(C)(C)c1ccccc1,PI363,1,15,0.1728288916921108,0.0,1,3198.600934235846
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,PI430,1,13,-1.3936156760689935,0.0,1,2118.088917853118
*CC(*)Cc1ccccc1C,PI295,1,10,0.6366343585596063,0.0,1,3518.527595241548
*CC(*)C(=O)c1ccc(C)cc1,PI330,1,11,0.16832520799489945,0.0,1,3195.494354882209
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,PI1033,2,42,-0.724125862853155,26.58279608247961,2,2579.8938249105536
*CC(*)c1ccccc1COC(C)C,PI88,1,13,0.47792466270346434,0.0,1,3409.051819961409
*CC(*)c1ccc(C(C)C)cc1C(C)C,PI188,2,14,0.6911596330065862,1.3420750043974292,2,3556.138383040273
*CC(*)c1ccc(C(=O)CC)cc1,PI167,1,12,0.14904076865098617,0.0,1,3182.192212649315
*CC(*)CCCN(CC(C)C)CC(C)C,PI266,1,14,2.829172665278814,0.0,1,5030.910500801757
