smiles_list,monomer_ID,replicate_count,heavy_atom_count,refractive_index,refractive_index_std,refractive_index_count,refractive_index_raw
*CC(*)CC1CCCCC1,PI25,1,9,-0.7569128992558601,0.0,1,1.4726390720044955
*CC(*)c1cc(Br)ccc1OCC,PI199,1,12,0.17403271458446443,0.0,1,1.5466584415055264
*CC(*)C(C)CC,PI35,1,6,-1.0764587958304712,0.0,1,1.4472320176723708
*CC(*)CC1CCCC1,PI23,1,8,-0.6110807858367077,0.0,1,1.4842341651311064
*CC(*)CCCC(C)(C)C,PI41,1,9,-0.9533742176067426,0.0,1,1.4570184571162794
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,PI166,1,17,-0.25826293747302187,0.0,1,1.5122866681950176
*CC(*)CCCN(CC(C)C)CC(C)C,PI266,1,14,-0.9626826199655188,0.0,1,1.4562783472071557
*CC(*)c1ccc(C(=O)OCCC)cc1,PI162,1,14,-0.019305321603235174,0.0,1,1.5312861583920732
*CC(*)C=O,PI242,1,4,-0.12094013758990088,0.0,1,1.5232051868650118
*CC(*)OC(C)(C)C,PI272,1,7,-1.147169795025064,0.0,1,1.4416097949567166
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,PI687,1,30,0.6651898663181243,0.0,1,1.5857102853047318
*CC(*)c1ccc(C(=O)CCC)cc1,PI168,2,13,0.28303487432788577,0.00422748984066341,2,1.555325189614662
*CCC=C(*)CCC,PI77,1,7,-0.3240691719696787,0.0,1,1.507054422707995
*CC(*)c1ccc(COCCCCO)cc1,PI151,3,15,0.06036185614522963,0.0026389681388083153,3,1.5376204857461084
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCC(C(C)(C)C)CC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1014,5,70,0.7813729278957131,0.0026164911727067997,5,1.5949479860219593
*CC/C=C(\*)C(C)(C)C,PI81,1,8,-0.3835536308599924,0.0,1,1.5023248208099766
*CC(*)(C)C(=O)OC(C)(C)C,PI444,1,10,-1.5920545413362488,0.0,1,1.4062370643342077
*CC(*)c1ccccc1C(=O)OCCCCC,PI104,1,16,-0.2209161496150315,0.0,1,1.5152561066337826
*CC(*)C1CCCCC1,PI24,1,8,-1.0561216012002703,0.0,1,1.4488490254777326
*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,PI984,5,60,0.813884046427357,0.005665579908846171,5,1.5975329409964594
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCC(C(C)(C)C)CC8)cc7)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,PI1013,4,81,0.6290388260605023,0.0028463809727614195,4,1.5828359206083484
*C1CC(*)(C#N)C1,PI290,1,6,-1.128169397931219,0.0,1,1.4431205141569006
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCC(c8ccccc8)CC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1025,2,72,1.311676367660938,0.005259313457219946,2,1.6371123462940111
*CC(*)(C)C(=O)OCc1ccccc1,PI450,1,13,-0.07779939598088638,0.0,1,1.5266353018429786
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1057,5,56,0.1776055338930659,0.004847596229569718,5,1.5469425159225838
*CC(*)O,PI241,1,3,0.10939511694117654,0.0,1,1.5415191141887772
*CC(*)c1cccc(CC)c1,PI114,1,10,0.19830224934454735,0.0,1,1.5485881091835492
*CC(*)c1ccc(COCCCC)cc1,PI150,2,14,-0.0008071161897092173,0.004119242951791869,2,1.532756948394468
*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,PI1112,3,54,-0.6001356858237892,0.006293970628596558,3,1.485104408666322
*CC(*)OC(C)CC,PI277,1,7,-1.0711267120382513,0.0,1,1.4476559709888257
*CC(*)OCC(C)(C)CC,PI316,1,9,-1.1190380263612048,0.0,1,1.4438465483701173
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,PI1000,5,62,0.3609979539454734,0.002985205805368632,5,1.561524024339117
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PI310,1,19,-3.0964256720557066,0.0,1,1.2866247035948333
*CC(*)CCN(C(C)C)C(C)C,PI264,2,11,-0.9312071791227121,0.0016646692935051073,2,1.4587809555779505
*c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2-c2ccccc2)cc1,PI1031,2,42,1.4738561224150846,0.003507917343749513,2,1.6500072383416928
*CCC=C(*)CCCCCCC,PI68,2,11,-0.7731178494096279,0.0013798507640963777,2,1.471350618441425
*CC(*)CCC1CCCCC1,PI42,1,10,-0.6875610522354172,0.0,1,1.4781532287005124
*C(F)(F)C(*)(F)c1ccccc1,PI215,1,11,-0.6812411135944477,0.0,1,1.4786557262326292
*C=CC(C*)OC,PI303,3,6,-0.21262885240073148,0.001479869718844714,3,1.5159150286003835
*CC(*)C1CCC(C)CC1,PI66,1,9,-0.995663722686853,0.0,1,1.4536560238484244
*CC(*)c1ccc(OCCCC)cc1,PI181,2,13,0.11783854751978937,0.0027134278008514724,2,1.5421904502996768
*CCCCCCCCCCCCSC(=O)S*,PI1125,1,16,-0.20172733064370552,0.0,1,1.5167818072339152
*CCC(C)C(*)C,PI51,2,6,-0.8530270014280333,0.0020997143046606183,2,1.464997051743404
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,PI547,1,18,1.9851939155413734,0.0,1,1.690663642417891
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PI350,1,21,-2.549589261898763,0.0,1,1.3301035982781124
*CC(*)c1ccc(C#N)cc1,PI134,2,10,0.4992742835295257,0.003931972570994817,2,1.5725183580365567
*C(CC)C(*)CC,PI62,1,6,-0.9328794570391127,0.0,1,1.4586479929696496
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCCCCCCCCCC8)cc7)cc6C5=O)cc4)cc3C)c(C)c2)cc1,PI1042,1,76,0.8895160075290586,0.0,1,1.6035464287788237
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,PI1056,5,56,0.23452985440509802,0.009948324294363075,5,1.551468561537852
*CC(*)SCCCC,PI307,2,7,-0.18802611995932764,0.0019367501188677293,2,1.5178711887844387
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)CCC(C(C)(C)C)CC3)cc2)cc1,PI1047,3,84,0.7702078764808555,0.001231444218669042,3,1.5940602541782427
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,PI312,1,14,-3.276737898854893,0.0,1,1.2722881009592126
*c1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c1,PI953,1,29,1.7729012784779132,0.0,1,1.6737842813558346
*Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC(*)=O)cc3)cc2)cc1,PI815,1,26,1.3280229225034852,0.0,1,1.6384120588282032
*C(F)(F)C(*)(F)c1c(F)c(F)c(F)c(F)c1F,PI216,2,16,-1.934750165896073,0.0009192408493907237,2,1.37898937802089
*CC(*)c1nc(C)nc(C)n1,PI383,1,10,-0.21590260439653905,0.0,1,1.5156547329880192
*CC(*)CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,PI395,1,17,0.28689232762122213,0.0,1,1.555631895244301
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCC2)cc1,PI800,1,21,0.41334064326646847,0.0,1,1.5656857850305348
*CC(*)OC,PI253,1,4,-0.5419665634541622,0.0,1,1.4897294283218383
*CC(*)c1ccccc1,PI82,1,8,0.6365905155396979,0.0,1,1.583436354495793
*CCCC=C(*)c1ccc(OC)cc1,PI389,2,13,1.029446308806289,0.003123550917023039,2,1.6146722695590419
*CC(*)C(=O)N1CCOCC1,PI462,1,10,-0.3993688147670107,0.0,1,1.5010673575125115
*CC(*)OC(=O)C(F)(F)F,PI278,2,9,-1.9612268111350482,0.0020621888146623215,2,1.376884223264312
*CC(*)OCCCl,PI374,1,6,-0.2677968488236001,0.0,1,1.511528628094117
*c1ccc(-c2ccc(Oc3ccc(C4(C)CC(C)(C)c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9C8=O)cc7)cc6C(F)(F)F)cc54)cc3)c(C(F)(F)F)c2)cc1,PI1101,2,75,0.8664365339731277,0.008306693035870154,2,1.6017113827185296
*CC(*)C(=O)c1ccccc1O,PI302,1,11,0.8701365648772157,0.0,1,1.602005571713658
*CC(*)OC=O,PI270,1,5,-0.6420081610048012,0.0,1,1.4817751333936662
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1OC(=O)CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,PI397,1,62,0.2518352376565602,0.0,1,1.5528445103990995
*C=CC1CCC(*)C1,PI75,1,7,-0.035643941002300915,0.0,1,1.5299870768040014
*CC(*)c1c(Cl)cccc1Cl,PI186,2,10,0.3149451552036376,0.010702629392593324,2,1.557862372062174
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,PI982,1,60,0.7116651482340425,0.0,1,1.589405529166087
*CC(*)c1ccccc1C(=O)OCCCCCC,PI106,1,17,-0.3810215265829311,0.0,1,1.5025261481048395
*CC(*)CNc1ccc([N+](=O)[O-])cc1,PI392,2,13,1.4052304287807493,0.003393796346251661,2,1.6445508180107242
*CC(*)c1ccccc1COCCCC,PI89,2,14,-0.02356985155800665,0.004276084149296372,2,1.5309470861479189
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,PI585,1,29,-0.04118187607584465,0.0,1,1.5295467562778748
*C(F)C(*)(F)OC(F)(F)F,PI314,1,9,-2.5799384739000515,0.0,1,1.3276905362218645
*CC(*)c1cc(Br)ccc1OCCCC,PI198,2,14,0.021165115567361552,0.0006051328577146827,2,1.5345039577976058
*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,PI970,4,37,-0.3323018715589819,0.005053390204843256,4,1.5063998417917395
*CC(*)C=C,PI521,2,4,-0.2852033452543891,0.00266932029213054,2,1.510144639736608
*C(=O)Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc(*)cc4C3=O)c2)c1,PI1018,4,28,2.5189720352482414,0.004885089829721102,4,1.7331042740581888
*CC(*)c1ccc(CCCCCCCCCC)cc1,PI127,2,18,-0.36138193959076653,0.0022991156994722505,2,1.5040876892140176
*/C=C\CC*,PI47,1,4,0.11091994677463142,0.0,1,1.5416403532184162
*CC(CC(*)(C#N)C(=O)OC)c1ccccc1,PI238,2,16,-0.37299164198733786,0.0011321912080263187,2,1.5031646032262724
*CC(*)c1ccc(Cl)cc1C,PI190,2,10,0.3158148053334444,0.0008735014347115092,2,1.557931517835394
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,PI366,3,13,-1.3392789348971186,0.001605256364820078,3,1.426335221235857
*C(O)C(*)O,PI305,2,4,0.04170780710693629,0.008343590740145304,2,1.5361373046365698
*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,PI990,3,29,2.1693079345640958,0.008658695950545673,3,1.7053025250784415
*CC(*)CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],PI396,1,16,1.2181222008470165,0.0,1,1.6296738661735726
*CC(*)CC(C)CC,PI38,1,7,-0.8865868691590242,0.0,1,1.4623287108510306
*CC(*)C(=O)c1ccc(Br)cc1,PI406,1,11,1.0135884759963512,0.0,1,1.6134114152526315
*CC(*)c1ccccc1C(=O)O,PI97,1,11,0.3500741582115617,0.0,1,1.5606554747044648
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,PI967,3,36,-0.5360009299232014,0.010720919212930443,3,1.4902037550989036
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,PI469,2,15,0.1940340999658812,0.004035337579241472,2,1.548248749159453
*CC(*)OC(=O)CC(C)(C)c1ccccc1,PI363,1,15,-0.285070313424955,0.0,1,1.5101552170807535
*CC(*)c1ccc(OC)cc1,PI178,1,10,0.40018881257241934,0.0,1,1.5646400846144364
*CC(*)N1Cc2ccccc2N1,PI229,2,11,0.8229532175807691,0.006011258105418373,2,1.5982540296623196
*CC1(*)CCC(C)CC1,PI44,2,8,-1.0324279056781092,0.00038580430784957754,2,1.4507329082498583
*CC(*)C(C)=O,PI246,1,5,-0.5831558027550915,0.0,1,1.486454477048686
*C#C/C(COS(=O)(=O)c1ccc(C)cc1)=C(/*)COS(=O)(=O)c1ccc(C)cc1,PI269,1,28,0.6227454879272885,0.0,1,1.5823355380792814
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,PI983,1,60,0.8190243634422191,0.0,1,1.5979416469603942
*CC(*)c1ccccc1C(=O)OCCCC,PI102,1,15,-0.1554773696440032,0.0,1,1.5204591358573598
*CC(*)c1ccc(OCCC(C)C)cc1,PI182,1,14,0.022559722748231,0.0,1,1.5346148428403998
*C(c1ccccc1)C(*)[N+](=O)[O-],PI222,1,11,-0.7211106761892623,0.0,1,1.4754857022895804
*CCC1CC(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)CC1*,PI399,1,35,0.24641542571116795,0.0,1,1.5524135818281413
*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,PI1032,3,40,1.0612767889158774,0.0052855383533724895,3,1.6172031070576016
*CC(*)C(=O)OCc1ccccc1,PI473,1,12,0.2170422533458818,0.0,1,1.5500781245614652
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,PI1077,5,73,0.30032801300404105,0.006861921136285537,5,1.556700164911256
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,PI472,1,17,1.298831094085882,0.0,1,1.6360910201961614
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,PI468,1,16,0.018279906490443126,0.0,1,1.5342745551842016
*CC(*)C(=O)c1ccc(C)c(C)c1,PI328,1,12,0.33418981710691714,0.0,1,1.5593925127268526
*c1ccc(Oc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1,PI1064,5,29,0.4415906523054927,0.005456581574922223,5,1.567931939721399
*CC(*)c1ccccc1COCCC,PI87,2,13,-0.029233525864509415,0.002274876118497902,2,1.530496768111082
*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,PI973,5,56,-0.7979048301319522,0.0037315910310055304,5,1.4693798086995624
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Oc4ccc(Sc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,PI1115,1,58,1.3748136570158223,0.0,1,1.6421323842861062
*CC(*)(C)C(=O)OCC(C)C,PI443,1,10,-1.1776568466088588,0.0,1,1.4391857732924769
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc(*)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,PI1041,1,47,0.13540573467150757,0.0,1,1.54358721515634
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,PI969,4,49,1.253258823419385,0.0031415132830473307,4,1.6324675746464807
*OC(C)COC(*)=O,PI1116,2,7,-1.0232579592075752,0.0008966723186433514,2,1.4514620095485982
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,PI961,4,58,0.8924980826114294,0.0024254532879780266,4,1.603783533196225
*CC(*)c1cc(C(C)(C)C)ccc1C,PI193,2,13,-0.30007640609038705,0.00017702396523042773,2,1.5089620845268685
*CC(*)CNc1ccc([N+](=O)[O-])cc1C,PI394,1,14,1.1272850027002013,0.0,1,1.6224514118925637
*CC(*)(C)c1ccc(C)cc1,PI221,1,10,0.06677789967572248,0.0,1,1.5381306245659898
*CC(*)(C)C(=O)OC(C)C,PI440,1,9,-1.3139764393957867,0.0,1,1.4283470194934216
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(C(c4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)c4cccc5ccccc45)cc3C)cc1)C2=O,PI1006,5,72,0.4565520104440526,0.011399641817493736,5,1.5691215154386389
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,PI1063,5,43,1.7839379875047998,0.0026284983241458082,5,1.6746618087123109
*C(C)C(*)C,PI49,1,4,-0.7936148836617691,0.0,1,1.4697209018076831
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(C(C)(C)C)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,PI1017,4,82,0.7620934877895711,0.005212426964260885,4,1.5934150801467142
*CC(*)c1ccc(C(C)C)cc1C(C)C,PI188,2,14,-0.5717443685166963,0.0036387571368915158,2,1.4873617987599341
*CC(*)C(=O)Oc1ccc(OC)cc1,PI464,1,13,0.24092280969904897,0.0,1,1.5519768646149292
*CC(*)OC(=O)c1ccc(OCC)cc1,PI343,2,14,0.24891866721882772,0.0016609790602739362,2,1.5526126142478134
*CC(*)c1ccc(C)nc1,PI228,1,9,0.332107329294055,0.0,1,1.5592269343809106
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,PI356,2,13,-1.334360159828523,0.002049717865799302,2,1.4267263124273102
*CC(*)C(=O)Oc1cccc(N(C)C)c1,PI475,2,14,0.643991989329059,6.888521891187791e-05,2,1.5840248447524976
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,PI223,1,14,-0.3501122803098011,0.0,1,1.504983738416105
*CC(*)OC(=O)c1cccc(Br)c1,PI334,1,12,0.725701642179416,0.0,1,1.5905215690468224
*CC(*)C(=O)c1ccc(C)cc1,PI330,1,11,0.4662363370021276,0.0,1,1.569891515033904
*c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI1034,1,42,1.9527990520174248,0.0,1,1.688087930864535
*CC(*)C1CC=CCC1,PI67,3,8,-0.6995414307420993,0.00381053065959502,3,1.477200670301542
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,PI1033,2,42,2.0530044900386737,0.00025642778958524635,2,1.696055252728065
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,PI129,1,22,-0.4661534802914067,0.0,1,1.4957573170966587
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c2)C3=O)cc1,PI1089,2,54,0.9265244062604675,0.007539950417400492,2,1.606488961940392
*CC(*)c1ccncc1,PI226,1,8,0.4781776390535426,0.0,1,1.570840966468796
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,PI369,2,14,0.240788768190661,0.0006405637612318322,2,1.5519662069913363
*CC(*)c1ccc(C(=O)CCCCC)cc1,PI170,1,15,0.08403805211401212,0.0,1,1.5395029771309303
*CC(*)OC(=O)c1ccccc1OC(C)=O,PI331,2,15,-0.05681591039854806,0.0014952340241006993,2,1.5283036961612368
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,PI433,1,15,-2.1360254065493756,0.0,1,1.3629860087715655
*C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(*)cc5C4=O)c(CC)c3)cc1CC)C2=O,PI1070,5,45,0.23888028693661073,0.006058963232739482,5,1.5518144638851556
*CCCCCCCCCCN1C(=O)C2C3C=CC(C4C(=O)N(*)C(=O)C34)C2C1=O,PI1080,3,28,-0.562332928070926,0.0032501399940609403,3,1.4881101012144875
*c1ccc(-c2sc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,PI993,5,45,1.4328679802588822,0.011704183218808286,5,1.646748276277405
*CC(*)P(=O)(OCC)N(C)C,PI381,3,10,-0.8327742371583456,0.002954001399525044,3,1.4666073465013452
*Cc1cc(*)c(O)cc1C,PI1138,1,9,0.6028922239788296,0.0,1,1.580757007541992
*CC(*)c1ccccc1COCCCCC,PI90,2,15,-0.221225545507265,3.9615110206656754e-05,2,1.5152315066050281
*CC(*)OC(=O)CCl,PI372,1,7,-0.48274113577281924,0.0,1,1.4944384346807789
*CC(*)OC(=O)C1CCCC1,PI378,1,10,-0.8478429131679224,0.0,1,1.4654092379535826
*C(C)C(*)OCC,PI286,1,6,-1.007702648097659,0.0,1,1.4526988103924183
*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)c(C)c3)cc2C)cc1,PI997,1,47,0.7197591806816516,0.0,1,1.5900490846752229
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,PI1002,5,51,0.5435760943852384,0.009168224483686663,5,1.5760407894853354
*CC(*)C(=O)c1ccc(C(C)C)cc1,PI326,2,13,0.28808777769446414,0.0011582152942241103,2,1.555726945330338
*CC(*)c1ccc(-c2ccccc2)cc1,PI132,1,14,1.300221055629795,0.0,1,1.636201535864941
*CC(*)OC(=O)CCCCCCCCCCC,PI243,2,16,-0.9945602155839574,0.0009024985168777088,2,1.453743763560371
*CC(*)c1ccc(C(=O)OC)cc1,PI160,2,12,0.20111123794494526,0.003697758413490199,2,1.5488114515163836
*CC(*)c1ccc(C(C)CC)cc1,PI123,1,12,-0.16095745256050084,0.0,1,1.5200234151490155
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,PI974,5,38,-0.2215297802032034,0.01589394054934721,5,1.5152073169423466
*C=CCCCCCC*,PI57,1,8,-0.4741583655634961,0.0,1,1.4951208496683157
*CC(*)CCCCCCCCCCCCCC,PI56,1,16,-0.9247355310927597,0.0,1,1.45929551550464
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc1C)C2=O,PI980,2,54,-0.941183809452505,0.0013239868896700144,2,1.4579877149462988
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CCC7C(=O)N(*)C(=O)C7C6C5=O)cc4)cc3)cc2)cc1,PI1068,5,45,0.6909897414119454,0.0018860226453898963,5,1.587761630151583
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,PI971,5,48,-0.36446954571809215,0.012101913775699148,5,1.5038421940364106
*CC(*)c1cc(C)cc(C)c1,PI205,1,10,0.09531317882522819,0.0,1,1.5403994610477143
*CC(*)c1cc(C)c(C)cc1C,PI211,1,11,0.01845166148580253,0.0,1,1.534288211402434
*CC(*)C,PI2,1,3,-0.516108473273907,0.0,1,1.491785401842942
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,PI430,1,13,-2.037475106108948,0.0,1,1.3708217308527362
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,PI1048,5,84,0.8224901541054732,0.0010534770003439093,5,1.5982172115432256
*c1ccc(Oc2c(C)cc(C(c3cc(C)c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)c(C)c3)c3cccc4ccccc34)cc2C)cc1,PI1004,5,57,0.7476346394837157,0.00657960472373908,5,1.59226545892352
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(Oc6cccc7c6C(=O)N(*)C7=O)c5C4=O)cc3)cc2)cc1,PI1062,4,43,1.4992321502323027,0.004072378856666716,4,1.6520248831445108
*CC(*)CCCCCCCCCCCCCCCCCCCC,PI54,3,22,-0.961155144436364,0.0026414132608405852,3,1.4563997965957294
